平台,平台ID,C门店ID,最新评分,有订单
淘宝,522215540,C13915,0.0,False
淘宝,522230292,C13739,0.0,False
淘宝,522232127,C13713,0.0,False
淘宝,522235198,C13825,0.0,False
淘宝,522252269,C13970,4.8,True
淘宝,522255216,C13765,0.0,False
淘宝,522265361,C13423,0.0,False
淘宝,522265549,C13893,4.3,True
淘宝,522272886,C08050,0.0,False
淘宝,522287165,C13901,0.0,False
淘宝,522317169,C13586,0.0,True
淘宝,522335220,C13826,0.0,True
淘宝,522335350,C13929,0.0,False
淘宝,522337170,C13822,4.9,True
淘宝,522338758,C06258,5.0,True
淘宝,522340184,C13717,0.0,False
淘宝,522355223,C11499,0.0,False
淘宝,522360190,C13803,0.0,False
淘宝,522395517,C13598,0.0,True
淘宝,522560775,C13882,0.0,False
淘宝,522790090,C13829,0.0,False
淘宝,522938942,C13219,0.0,False
淘宝,523021682,C05419,4.0,True
淘宝,523100843,C13712,0.0,False
淘宝,523218223,C13959,0.0,False
淘宝,523550134,C13793,0.0,False
淘宝,523675771,C13913,4.8,True
淘宝,524390087,C14003,0.0,True
淘宝,524525151,C06753,0.0,False
淘宝,524626385,C10822,3.0,True
淘宝,524635573,C09165,5.0,True
淘宝,524675144,C14018,0.0,False
淘宝,524680111,C12079,4.0,True
淘宝,524731442,C14033,0.0,True
淘宝,524735122,C14057,0.0,False
淘宝,524766495,C14163,0.0,False
淘宝,524896394,C14113,0.0,False
淘宝,524905424,C05727,5.0,True
淘宝,524911306,C14046,4.4,True
淘宝,524916269,C14015,0.0,False
淘宝,524920537,C08234,0.0,False
淘宝,525067813,C14297,4.7,True
淘宝,525095784,C14039,0.0,True
淘宝,525096490,C14253,0.0,False
淘宝,525300861,C15039,0.0,True
淘宝,525375559,,0.0,False
淘宝,525840059,C14196,0.0,True
淘宝,525840273,C08241,0.0,False
淘宝,526700302,C01079,0.0,True
淘宝,526705338,C13427,0.0,True
淘宝,526790221,C14189,4.9,True
淘宝,526805253,C02866,0.0,False
淘宝,526815211,C14198,0.0,False
淘宝,526830217,C10630,0.0,True
淘宝,526910589,C14580,0.0,False
淘宝,527035205,C10627,5.0,True
淘宝,527055199,C14229,0.0,False
淘宝,527056533,C14299,0.0,True
淘宝,527416100,C14268,0.0,False
淘宝,528745377,C14277,5.0,False
淘宝,528800347,C03630,0.0,False
淘宝,528821227,C14345,0.0,True
淘宝,528831213,C14409,0.0,False
淘宝,528851457,C04616,5.0,True
淘宝,528855454,C14381,0.0,True
淘宝,528890340,C10282,0.0,False
淘宝,528900349,C14321,0.0,False
淘宝,528905395,,0.0,False
淘宝,528910337,C13447,3.5,True
淘宝,528915360,C14347,4.3,True
淘宝,528925321,C14285,0.0,False
淘宝,529315253,C14358,0.0,False
淘宝,529359421,C14063,0.0,False
淘宝,529390306,C11896,0.0,True
淘宝,529611739,C14539,0.0,False
淘宝,529641025,C14307,0.0,True
淘宝,529736945,C14577,0.0,False
淘宝,529860686,C14433,0.0,False
淘宝,529971123,C14546,0.0,False
淘宝,530270424,C14570,0.0,False
淘宝,530375113,C05201,0.0,True
淘宝,530490685,C10277,0.0,False
淘宝,530650226,C14530,0.0,False
淘宝,531096193,C13823,0.0,True
淘宝,531195886,C14568,0.0,True
淘宝,531355693,C14073,0.0,True
淘宝,531430112,C14489,4.0,True
淘宝,531560937,C14616,0.0,True
淘宝,531998682,C11485,0.0,False
淘宝,532185441,C11458,5.0,True
淘宝,532250169,C14569,0.0,True
淘宝,532670007,C14559,4.8,True
淘宝,532975032,C11842,0.0,False
淘宝,533690027,C14603,0.0,True
淘宝,533880370,C14646,0.0,False
淘宝,533940349,C11878,0.0,True
淘宝,534045345,C10777,0.0,False
淘宝,534050308,C13643,0.0,True
淘宝,534110013,C14605,0.0,False
淘宝,534295003,C14543,0.0,True
淘宝,534532806,C13968,0.0,True
淘宝,534565008,C14463,0.0,False
淘宝,534990236,C14665,0.0,False
淘宝,535198158,C14708,0.0,False
淘宝,535560114,C00310,0.0,True
淘宝,535925080,C09103,5.0,True
淘宝,536280021,C14698,0.0,False
淘宝,536290914,C00989,0.0,False
淘宝,536466974,C14661,0.0,True
淘宝,536495325,C14737,0.0,False
淘宝,536495326,C14720,0.0,False
淘宝,536506881,C14739,0.0,False
淘宝,536926930,C14673,0.0,False
淘宝,536940485,C14668,0.0,False
淘宝,536960445,C14709,4.9,True
淘宝,536975213,C14731,4.8,True
淘宝,537055309,C14725,0.0,True
淘宝,537081607,C11343,4.7,True
淘宝,537125025,C14662,0.0,False
淘宝,537317800,C14755,0.0,False
淘宝,538425032,C14779,0.0,False
淘宝,538430213,C14803,4.7,True
淘宝,538445431,C14793,4.9,True
淘宝,539210585,C11642,0.0,True
淘宝,540655125,C14862,0.0,True
淘宝,540680040,C04708,0.0,False
淘宝,540815610,C13950,0.0,False
淘宝,540820291,C02515,0.0,False
淘宝,540951920,C14906,4.9,True
淘宝,540955999,C14861,0.0,False
淘宝,540970704,C14481,0.0,False
淘宝,540972624,C14998,4.4,True
淘宝,540988292,C01058,0.0,True
淘宝,541441951,C14957,0.0,False
淘宝,541566552,C14991,4.0,True
淘宝,541570015,C08799,0.0,True
淘宝,541586815,C14978,0.0,False
淘宝,541766629,C14117,4.3,True
淘宝,541775787,C14949,0.0,True
淘宝,541777773,C14221,0.0,True
淘宝,541795907,C14930,0.0,False
淘宝,541805425,C14927,0.0,False
淘宝,541811981,C13513,4.7,True
淘宝,541814448,C15133,0.0,False
淘宝,541824891,,0.0,False
淘宝,541833207,C15019,4.8,True
淘宝,541891976,C15001,0.0,True
淘宝,542598398,,0.0,False
淘宝,542736188,C00356,0.0,False
淘宝,542855199,C14996,0.0,True
淘宝,542900834,C15018,0.0,False
淘宝,543099201,C00149,0.0,True
淘宝,543460630,C15009,4.9,True
淘宝,543742235,,5.0,True
淘宝,543746015,C14990,5.0,True
淘宝,543746824,,5.0,True
淘宝,543751275,C15017,0.0,True
淘宝,544306227,,0.0,False
淘宝,544575802,,0.0,True
淘宝,545090110,,0.0,False
淘宝,557059,C14075,4.9,True
淘宝,600955,C02363,0.0,False
淘宝,640975,C02145,0.0,False
淘宝,668514,C02783,3.4,True
淘宝,672580,C13122,3.7,True
淘宝,725322,C02381,0.0,False
淘宝,743045,C02398,4.0,True
淘宝,775863,C02243,0.0,False
淘宝,794963,C02956,0.0,False
淘宝,797844,C08891,0.0,False
淘宝,813082,C02422,0.0,False
淘宝,836599,C01093,4.9,True
淘宝,914754,C02361,0.0,False
淘宝,918615,C02946,0.0,False
淘宝,931870,C00039,4.7,True
淘宝,931871,C00005,4.6,True
淘宝,936085,C03117,0.0,False
淘宝,936089,C02411,0.0,False
淘宝,936092,C02842,4.6,True
淘宝,936133,C03003,0.0,False
淘宝,936136,,0.0,False
淘宝,936141,C02983,0.0,False
淘宝,936147,C02428,0.0,False
淘宝,959347,C02849,5.0,True
淘宝,996732,C02257,0.0,False
京东,15967916,C13865,5.0,True
京东,15905776,C10499,5.0,True
京东,15905476,C01986,5.0,True
京东,16019775,C09104,5.0,True
京东,15967966,C02221,5.0,True
京东,15905446,C01936,5.0,True
京东,16638053,C02218,5.0,False
京东,15967978,C02095,5.0,True
京东,16130440,C11709,5.0,False
京东,16130471,C10417,5.0,False
京东,15905452,C13822,5.0,True
京东,15967935,C06385,5.0,False
京东,14823729,C03052,5.0,True
京东,14305203,C00016,5.0,False
京东,15905470,C02583,5.0,False
京东,15967942,C10630,5.0,False
京东,15967964,C02448,5.0,True
京东,15905445,C06258,5.0,True
京东,15968022,C14873,5.0,False
京东,15967915,C12488,5.0,True
京东,15905430,C06126,5.0,True
京东,15967948,C13877,5.0,True
京东,15968025,C02943,5.0,True
京东,15968043,C13622,5.0,False
京东,16019780,C11397,5.0,True
京东,15968019,C01933,5.0,True
京东,15968042,C04749,5.0,True
京东,15967913,C13586,5.0,True
京东,15905422,C06352,5.0,False
京东,15905507,C10301,5.0,True
京东,15861063,C13915,5.0,False
京东,15905510,C10434,5.0,True
京东,15967988,C12578,5.0,False
京东,14264562,C05047,5.0,True
京东,14725188,C13241,5.0,True
京东,14725162,C13516,5.0,True
京东,14270460,C10320,5.0,False
京东,16257044,C13939,5.0,True
京东,16189389,C00281,5.0,True
京东,14657078,C07812,5.0,True
京东,16256683,C11441,5.0,True
京东,16638143,C04120,5.0,True
京东,16638080,C10998,5.0,True
京东,14270458,C00003,5.0,True
京东,14331983,C00010,5.0,False
京东,14543595,C07582,5.0,True
京东,14270469,C08198,5.0,True
京东,14292469,C00058,5.0,True
京东,14264570,C04683,5.0,True
京东,16383950,C04110,5.0,True
京东,14657072,C01848,5.0,True
京东,15967987,C12767,5.0,False
京东,16638131,C11064,5.0,True
京东,15122792,C00398,5.0,True
京东,16383978,C11762,5.0,True
京东,14394345,C10229,5.0,True
京东,14948038,C10337,5.0,True
京东,14725191,C03967,5.0,True
京东,16383943,C06037,5.0,False
京东,16189130,C12119,5.0,True
京东,16383942,C12210,5.0,True
京东,14657280,C10284,5.0,True
京东,14311014,C00009,5.0,False
京东,15173275,C13175,5.0,True
京东,16189133,C08076,5.0,True
京东,14262339,C08571,5.0,False
京东,14305196,C03612,5.0,True
京东,15122752,C00405,5.0,False
京东,14309298,C02075,5.0,False
京东,14594547,C02053,5.0,True
京东,14594544,C02889,5.0,True
京东,14657311,C10915,5.0,True
京东,14270474,C12251,5.0,True
京东,16256738,C12257,5.0,True
京东,14594553,C09146,5.0,True
京东,14331986,C06423,5.0,False
京东,14394343,C02242,5.0,True
京东,14520831,C00007,5.0,True
京东,14262336,C12575,5.0,True
京东,14700214,C03761,5.0,True
京东,14725185,C09599,5.0,True
京东,14270463,C00321,5.0,False
京东,16189147,C11810,5.0,True
京东,14270472,C08735,5.0,False
京东,16256680,C00560,5.0,True
京东,16383979,C11609,5.0,True
京东,14264567,C10218,5.0,True
京东,14657069,C10283,5.0,True
京东,16383951,C11006,5.0,True
京东,14594566,C02919,5.0,True
京东,16256674,C11350,5.0,False
京东,14264564,C07813,5.0,True
京东,14292465,C05169,5.0,False
京东,14261048,C09193,5.0,True
京东,14311012,C07120,5.0,True
京东,16256710,C06403,5.0,True
京东,15967944,C05336,5.0,True
京东,16189134,C13019,5.0,False
京东,16638142,C11620,5.0,False
京东,16130466,C11819,5.0,True
京东,14876896,C02866,5.0,False
京东,16190095,C13781,5.0,True
京东,16016520,C04225,5.0,True
京东,16256684,C02005,5.0,True
京东,15905456,C05068,5.0,False
京东,15967931,C11770,5.0,True
京东,17092252,C07887,5.0,True
京东,14657198,C12057,5.0,True
京东,16257046,C11106,5.0,True
京东,15967946,C04203,5.0,True
京东,14270467,C00401,5.0,True
京东,15967961,C00177,5.0,True
京东,17092253,C02007,5.0,True
京东,16638165,C00481,5.0,False
京东,14262337,C00013,5.0,True
京东,16189137,C06013,5.0,False
京东,16638038,C14633,5.0,True
京东,16391140,C04363,5.0,True
京东,16638172,C00362,5.0,False
京东,16914077,C01403,5.0,True
京东,16257048,C06734,5.0,True
京东,15905777,C05140,5.0,True
京东,15967974,C03467,5.0,False
京东,16256732,C09208,5.0,False
京东,16256703,C08881,5.0,True
京东,16638039,C09099,5.0,False
京东,16638027,C01139,5.0,False
京东,15967959,C02555,5.0,True
京东,16638031,C13936,5.0,True
京东,15905525,C11498,5.0,True
京东,16638100,C02978,5.0,False
京东,17279853,C14390,5.0,True
京东,16638119,C11792,5.0,False
京东,16638035,C11945,5.0,True
京东,15967992,C12595,5.0,True
京东,15968008,C10316,5.0,True
京东,15905435,C05402,5.0,True
京东,16256688,C00503,5.0,True
京东,16914074,C09267,5.0,True
京东,14520834,C08570,5.0,True
京东,16189387,C13067,5.0,False
京东,16189129,C00407,5.0,True
京东,15861078,C02236,5.0,True
京东,16189122,C06228,5.0,False
京东,14270461,C00250,5.0,True
京东,16638105,C07642,5.0,True
京东,16190050,C10183,5.0,True
京东,15494836,C02826,5.0,True
京东,15968000,C09391,5.0,True
京东,17662740,C00927,5.0,False
京东,15968187,C11745,5.0,True
京东,16638136,C06138,5.0,False
京东,16638055,C13693,5.0,True
京东,16638036,C07960,5.0,True
京东,16384008,C06008,5.0,True
京东,16638088,C00516,5.0,True
京东,16130438,C11187,5.0,True
京东,17450642,C11932,5.0,True
京东,16383952,C04946,5.0,False
京东,16256717,C07760,5.0,True
京东,16189388,C00288,5.0,False
京东,14930734,C07072,5.0,True
京东,17082652,C05017,5.0,True
京东,17476405,C07764,5.0,True
京东,15861059,C12566,5.0,True
京东,16256693,C06017,5.0,False
京东,15861056,C10349,5.0,False
京东,16256730,C04267,5.0,True
京东,16638171,C10427,5.0,False
京东,15861110,C13357,5.0,True
京东,17662742,C12581,5.0,True
京东,15968002,C00900,5.0,False
京东,15905506,C10462,5.0,True
京东,17390640,C13437,5.0,True
京东,16638093,C14321,5.0,False
京东,16638091,C13721,5.0,True
京东,17592439,C03013,5.0,True
京东,16638064,C03630,5.0,True
京东,16130439,C06724,5.0,True
京东,17210594,C14433,5.0,False
京东,16257083,C13449,5.0,False
京东,16170850,C10069,5.0,False
京东,16638025,C08553,5.0,True
京东,16914064,C13893,5.0,True
京东,19294522,C11128,5.0,False
京东,16189141,C05727,5.0,True
京东,16256687,C10822,5.0,True
京东,17390514,C13912,5.0,True
京东,16189135,C00986,5.0,True
京东,16383945,C02683,5.0,True
京东,17552628,C14307,5.0,True
京东,15967971,C02038,5.0,True
京东,16638111,C06558,5.0,True
京东,17210598,C11896,5.0,True
京东,16914067,C05128,5.0,True
京东,15967911,C05446,5.0,True
京东,15968035,C00908,5.0,True
京东,15385827,C13913,5.0,True
京东,16638124,C05817,5.0,True
京东,17390585,C13716,5.0,True
京东,17146731,C07294,5.0,True
京东,19748493,C14627,5.0,True
京东,17450636,C14446,5.0,False
京东,15967932,C10628,5.0,True
京东,15905494,C06626,5.0,True
京东,14270473,C10088,5.0,True
京东,16256691,C10897,5.0,True
京东,20492932,C13826,5.0,True
京东,16383965,C00460,5.0,True
京东,17390626,C12509,5.0,False
京东,17633468,C01216,5.0,True
京东,16638148,C04133,5.0,False
京东,16189142,C09646,5.0,True
京东,15905463,C02279,5.0,True
京东,16914091,C03951,5.0,True
京东,17146732,C11259,5.0,False
京东,16638167,C11565,5.0,False
京东,16638230,C05093,5.0,True
京东,16638060,C00847,5.0,False
京东,16914073,C08346,5.0,True
京东,15807734,C13447,5.0,True
京东,16638034,C10169,5.0,True
京东,23403352,C15002,5.0,True
京东,16914075,C02323,4.94,True
京东,14270465,C00002,4.93,True
京东,14309305,C02849,4.91,True
京东,16189136,C11596,4.91,True
京东,14701062,C00039,4.9,True
京东,16638067,C02276,4.9,True
京东,16638095,C14196,4.9,False
京东,23824713,C07605,4.9,True
京东,17552629,C14345,4.9,True
京东,15967929,C11134,4.89,True
京东,15967989,C01301,4.88,True
京东,15905444,C12079,4.88,True
京东,16383967,C02925,4.88,True
京东,16638078,C02046,4.88,True
京东,16914078,C14905,4.88,True
京东,14876901,C10066,4.86,True
京东,16384115,C09505,4.86,True
京东,16638140,C00455,4.86,True
京东,15905497,C02536,4.85,True
京东,14262389,C00008,4.84,True
京东,16189148,C14318,4.83,True
京东,14745038,C00011,4.83,True
京东,16638026,C01032,4.83,True
京东,16384022,C09342,4.82,True
京东,14394339,C04123,4.81,True
京东,14594557,C02087,4.8,True
京东,16638069,C01373,4.8,True
京东,16257090,C00925,4.8,False
京东,16914086,C13595,4.8,True
京东,20200808,C05780,4.8,True
京东,16638169,C14033,4.8,True
京东,23540939,C14299,4.8,True
京东,14311017,C00067,4.8,False
京东,14309306,C02690,4.78,True
京东,15905473,C12740,4.78,True
京东,16638049,C01073,4.78,True
京东,17552624,C11413,4.75,True
京东,16914054,C00716,4.75,True
京东,17904388,C14349,4.75,True
京东,15861086,C07160,4.75,True
京东,16638033,C11640,4.75,True
京东,16638138,C11938,4.75,False
京东,14657073,C02210,4.74,True
京东,15861064,C02183,4.73,True
京东,14594564,C09919,4.73,True
京东,16384079,C02247,4.71,True
京东,16384042,,4.71,True
京东,17604987,C04616,4.71,True
京东,14594574,C13678,4.7,False
京东,14394341,C02256,4.7,True
京东,16638122,C07162,4.7,True
京东,16130435,,4.69,True
京东,14594565,C06259,4.67,True
京东,14657075,C02180,4.67,False
京东,14823393,C02266,4.67,True
京东,15968011,C09551,4.67,False
京东,16638117,C09566,4.67,True
京东,16384050,C00700,4.67,True
京东,16638085,C11840,4.67,False
京东,15861073,C13543,4.67,True
京东,14725163,C02936,4.67,False
京东,14305205,C09039,4.64,True
京东,14262390,C00046,4.63,True
京东,16189112,C02252,4.63,True
京东,14311013,C00021,4.62,True
京东,17450635,C14039,4.62,True
京东,14725165,C02923,4.6,True
京东,14270462,C09375,4.6,True
京东,16189123,C13747,4.6,False
京东,15905498,C13786,4.6,True
京东,16638236,C00623,4.6,False
京东,16914072,C13951,4.58,False
京东,15905442,,4.57,False
京东,15967940,C02386,4.56,True
京东,14262335,C07646,4.56,True
京东,14292466,C03943,4.56,True
京东,15967975,C03106,4.56,True
京东,14725187,,4.56,True
京东,14520836,C13117,4.56,True
京东,14700210,C02003,4.55,False
京东,14331987,C00227,4.55,True
京东,14264563,C10583,4.53,True
京东,15967923,C11603,4.53,True
京东,15968185,C04067,4.5,True
京东,15905477,C02139,4.5,True
京东,15861066,C03765,4.5,True
京东,15160694,C14991,4.5,True
京东,14594541,C03121,4.5,True
京东,14270470,C07661,4.5,True
京东,16638137,C12078,4.5,True
京东,16256690,C11437,4.5,True
京东,16391316,C00492,4.5,False
京东,16638145,C07312,4.5,True
京东,14723619,C00127,4.5,True
京东,16170645,C05106,4.5,True
京东,15968024,C02668,4.5,True
京东,17727229,C14485,4.5,True
京东,16638099,C12696,4.5,True
京东,17146733,C02299,4.5,True
京东,17604989,C08948,4.5,False
京东,22705662,C14793,4.5,True
京东,16256709,C11771,4.48,True
京东,16384083,C12033,4.46,True
京东,14264565,C00412,4.45,True
京东,14594558,C07303,4.44,True
京东,14594559,C02567,4.43,True
京东,15861074,C02652,4.43,True
京东,14261050,C09673,4.43,False
京东,16638028,C08311,4.43,True
京东,15968014,C01066,4.4,True
京东,16914080,C12898,4.4,True
京东,14394333,C14590,4.36,True
京东,14876895,C02807,4.36,True
京东,15905486,C02049,4.36,True
京东,16383955,C00456,4.33,True
京东,15905485,C11328,4.33,True
京东,14204946,C03607,4.33,True
京东,15967919,C12039,4.33,True
京东,16914082,C07581,4.33,True
京东,15122755,C02810,4.33,True
京东,15967927,C03818,4.33,False
京东,16638166,C12886,4.33,True
京东,16638168,C03132,4.33,True
京东,21492023,C14709,4.33,True
京东,16019921,C03463,4.32,True
京东,15967905,C04070,4.32,True
京东,16020071,C15041,4.31,True
京东,14876893,C03099,4.31,True
京东,14262338,C10567,4.29,True
京东,16130447,C13362,4.29,True
京东,14264566,C00402,4.27,True
京东,14270468,C05138,4.27,True
京东,14270466,C00006,4.27,True
京东,15905464,C10332,4.25,True
京东,15967947,C02082,4.25,True
京东,15967914,C09404,4.25,True
京东,14594561,C13906,4.25,True
京东,14594560,C02192,4.25,True
京东,17082651,C02231,4.25,True
京东,15905502,C02456,4.25,True
京东,14725254,C02647,4.24,True
京东,15678871,C02805,4.22,True
京东,16256678,C05461,4.21,True
京东,17775709,C14250,4.21,True
京东,15905515,C02872,4.2,True
京东,15385831,C11472,4.2,True
京东,16256696,C05237,4.2,True
京东,14311018,C12685,4.2,True
京东,16389603,C02011,4.2,True
京东,15967909,C11330,4.2,True
京东,16256698,C01055,4.2,True
京东,15905421,C08234,4.17,False
京东,15967939,C11889,4.17,True
京东,14317837,C03978,4.14,False
京东,14270457,C04096,4.13,True
京东,17210596,C06071,4.13,True
京东,14292467,C00295,4.11,True
京东,17210592,C12935,4.11,True
京东,14725301,C13618,4.08,True
京东,14876898,C02253,4.08,True
京东,15905484,C13509,4.08,True
京东,15905480,C11251,4.07,True
京东,15200662,C08374,4.07,True
京东,15905993,C02892,4.0,True
京东,15905495,C02498,4.0,True
京东,15967996,C14264,4.0,True
京东,15905478,C11581,4.0,True
京东,15905426,C03109,4.0,True
京东,15967949,C08708,4.0,False
京东,15905517,C13745,4.0,True
京东,15967941,C05798,4.0,True
京东,16384114,C07119,4.0,True
京东,16389398,C10182,4.0,True
京东,14725181,C13392,4.0,True
京东,16638044,C11369,4.0,True
京东,14594551,C03031,4.0,True
京东,14725167,C02216,4.0,True
京东,14305197,C00125,4.0,True
京东,16190067,C11761,4.0,True
京东,14725180,C13179,4.0,True
京东,14723360,C00081,4.0,True
京东,14725182,C13122,4.0,True
京东,16383996,C04111,4.0,True
京东,16914071,C00930,4.0,True
京东,15967986,C13970,4.0,True
京东,16638133,C08350,4.0,True
京东,16384031,C04865,4.0,True
京东,15967924,C13991,4.0,False
京东,17082657,C00211,4.0,True
京东,16638146,C09704,4.0,True
京东,17279849,C03037,4.0,True
京东,16256700,C11442,4.0,True
京东,15905508,C14999,4.0,False
京东,16638050,C01099,4.0,True
京东,17450639,C14409,4.0,True
京东,16384043,C13522,4.0,True
京东,16384024,C01072,4.0,True
京东,17755256,C01861,4.0,True
京东,16130453,C05703,4.0,True
京东,17390525,C12452,4.0,True
京东,16389610,C12029,4.0,True
京东,16638161,C13427,4.0,False
京东,17633470,C10074,4.0,True
京东,15905518,C06841,4.0,True
京东,15905465,C09547,4.0,True
京东,19811043,C14603,4.0,True
京东,22816256,C00871,4.0,True
京东,16638164,C00673,4.0,True
京东,19502195,C14073,4.0,True
京东,14311019,C00023,4.0,True
京东,16638094,C08048,4.0,True
京东,16130448,C06117,3.95,True
京东,15967967,C02137,3.95,True
京东,14725179,C11008,3.93,True
京东,14264573,C03897,3.9,True
京东,14394336,C14046,3.89,True
京东,14394599,C09764,3.86,True
京东,15905474,C02229,3.86,True
京东,17335901,C14381,3.86,True
京东,14876891,C13177,3.83,True
京东,16189132,C04132,3.83,True
京东,16384015,C08045,3.81,True
京东,16189138,C12613,3.8,True
京东,17279852,C14368,3.8,True
京东,15861062,C05483,3.75,False
京东,15905481,C06480,3.75,True
京东,15905503,C12240,3.75,True
京东,15122753,C02513,3.75,True
京东,16256679,C09549,3.75,True
京东,14725193,,3.75,True
京东,15968003,C05056,3.75,True
京东,16384071,C00952,3.73,True
京东,16189109,C02333,3.7,False
京东,14594542,C02043,3.67,True
京东,15968182,C01972,3.67,True
京东,16018611,C11560,3.67,True
京东,16130457,C12479,3.67,True
京东,15905505,C02203,3.67,True
京东,16130460,C05368,3.67,False
京东,15861080,C12097,3.67,True
京东,15861055,C13153,3.67,False
京东,16189131,C01122,3.67,False
京东,14520832,C00267,3.67,True
京东,14594555,C04169,3.67,True
京东,14725215,C02539,3.67,True
京东,16383959,C05555,3.67,True
京东,14264568,C09523,3.67,True
京东,16256677,C10844,3.67,True
京东,16189144,C00485,3.67,True
京东,14394335,C13430,3.67,False
京东,16384038,C12610,3.67,False
京东,16638106,C13439,3.67,True
京东,16257047,C09165,3.67,True
京东,16638059,C01851,3.67,False
京东,16019848,C02712,3.67,True
京东,16130468,C06082,3.67,True
京东,14305195,C00005,3.67,True
京东,16256741,C02477,3.67,True
京东,17727227,C14464,3.67,False
京东,17335900,C13823,3.67,True
京东,17662733,C13327,3.67,True
京东,16256682,C11343,3.67,True
京东,16638125,C12587,3.67,True
京东,17390512,C12729,3.67,False
京东,17390535,C13103,3.67,True
京东,23104604,C14996,3.67,True
京东,15967953,C01957,3.67,False
京东,19553939,C14559,3.63,True
京东,15967907,C04450,3.6,True
京东,15967984,C02842,3.6,True
京东,14725184,C02135,3.6,True
京东,14305199,C00126,3.6,True
京东,16638163,C10177,3.6,True
京东,15967957,C12279,3.6,True
京东,15385936,C06427,3.6,True
京东,16384045,C12970,3.6,True
京东,14264569,C04246,3.57,True
京东,16638081,C12709,3.57,True
京东,14317838,C02783,3.57,True
京东,16383960,C00828,3.57,True
京东,16256743,C07606,3.56,True
京东,15122757,C10562,3.56,True
京东,16130437,C02535,3.56,True
京东,16914056,C00752,3.56,True
京东,16130616,C12908,3.55,True
京东,15967925,C10243,3.55,True
京东,16638128,C04390,3.55,True
京东,15968030,C08122,3.5,True
京东,15967997,C13673,3.5,True
京东,15861061,C14297,3.5,False
京东,15861057,C05736,3.5,True
京东,14657079,C10627,3.5,True
京东,14725166,C04561,3.5,True
京东,16189385,C07222,3.5,True
京东,14305198,C08796,3.5,True
京东,14657070,C05231,3.5,False
京东,14594563,C02395,3.5,True
京东,16130475,C14347,3.5,True
京东,16383990,C05477,3.5,True
京东,15967956,C14117,3.5,True
京东,16384039,C11141,3.5,True
京东,16130451,,3.5,False
京东,17146734,C03020,3.5,True
京东,15122781,C03033,3.5,True
京东,16638127,C09431,3.5,True
京东,16638066,C00831,3.5,True
